title,Topic
"Social distancing in the South Stand? Sevens won’t be the same, but this could be Hong Kong Stadium’s last hurrah",COVID
Comienza la vacunación de la gripe y la tercera dosis de la vacuna Covid en los mayores de 70 años,COVID
Бустерна доза вакцини від COVID-19 в Україні: МОЗ невдовзі підготує наказ,COVID
Petition fordert Aufhebung der Zertifikatspflicht an Herbstmesse,COVID
What is the Covid Plan B? All you need to know about contingency restrictions,COVID
NBA Supposedly Removed Kyrie Irving From Top 75 Greatest Players List,COVID
NBA Supposedly Removed Kyrie Irving From Top 75 Greatest Players List,COVID
"UPDATE 1-India's Biological E., U.S. body finalise $50 mln COVID-19 shot financing deal",COVID
Covid in Scotland: Hundreds refused entry in vaccine passport 'chaos' - BBC News,COVID
La misión de la UNAM,COVID
"Michel,convincere leader riluttanti sul Trattato Covid",COVID
"Higher Covid-19 cases in Ranau, Kota Belud not likely due to tourist surge, says Masidi",COVID
"Pekinas ziemas olimpisko spēļu vadlīnijas: vakcinācija, slēgts iekšējais loks un Covid-19 testi",COVID
Sanidad lanza una campaña para incentivar la vacunación frente a la gripe,COVID
Черно море отваря пунктове за COVID тестове за мача с Левски,COVID
"Emergenza negli ospedali del Regno Unito, crolla un pilastro del piano Johnson: «Verso l’obbligo del vaccino per i sanitari»",COVID
"Confimprese-EY, a settembre consumi +1%",COVID
"Confimprese-EY, a settembre consumi +1%",COVID
"Covid, l’immunologo Fauci: “Se tutto va bene in Usa vaccini disponibili per i bambini entro la seconda settimana di novembre”",COVID
"Milan, Theo Hernandez tornerà titolare a Roma",COVID
В ОРДЛО дві третини лікарень заповнені хворими на COVID-19,COVID
"Simptome noi extrem de GRAVE, la pacienții Covid internați la Iași: ""Credem că poate fi o nouă tulpină""",COVID
"Jaga-jaga Gelombang-3, RI Bakal Punya Obat COVID-19 Molnupiravir Akhir Tahun",COVID
Ed Sheeran tests positive for coronavirus ahead of release of fifth studio album,COVID
"Bolsonaro: ""Vaccinati più esposti a Aids"". Facebook rimuove il video",COVID
В Эстонии непривитым запретили посещать рестораны и фитнес-клубы,COVID
"Schools, colleges in Bengal to reopen from November 15: CM Mamata",COVID
UK 'leaning towards' mandatory Covid vaccines for health care workers - CNN,COVID
Extradición: beneficio sin correspondencia,COVID
"В Минздраве заявили, что пик заболеваемости COVID-19 еще не пройден",COVID
Vești bune de pe frontul luptei cu noul coronavirus. A fost descoperită o metodă de blocare a infecţiei,COVID
Cleo Smith search: BOUNTY HUNTERS arrive in Carnarvon hoping to cash in on $1m reward to find missing girl - 7NEWS,COVID
"Covid-19. Taux d'incidence, cas positifs, hospitalisations : comment-ont-ils évolué dans nos départements depuis une semaine ?",COVID
"Covid, Locatelli: possibile seconda dose eterologa per J&J, obbligo vaccinale solo se necessario",COVID
"Бивш министър: Повече хора умират от COVID-19, отколкото от рак",COVID
Нові карантинні правила на автотранспорті: за поїздку без COVID-сертифікату відповідальність на пасажирі,COVID
China Covid crackdown: All travel into Beijing BANNED- panic as outbreak ravages nation,COVID
Coronavirus: China to start vaccinating children as young as 3 amid new outbreaks,COVID
Klimaschutz: UN-Weltwetterorganisation: Neuer Rekordwert bei Treibhausgas,COVID
UN-Weltwetterorganisation: Neuer Rekordwert bei Treibhausgas,COVID
Covid-19 kan bloedvaten in hersenen beschadigen wat leidt tot neurologische klachten,COVID
"Rey Felipe.- El Rey defiende la necesidad de una ""defensa firme y constante"" de los valores democráticos",COVID
"Rey Felipe.- VÍDEO: El Rey defiende la necesidad de una ""defensa firme y constante"" de los valores democráticos",COVID
"Concentración de gases de efecto invernadero alcanzó nuevo récord en 2020, afirma la ONU",COVID
Studiu: Oamenii de ştiinţă au descoperit o metodă de blocare a infecţiei cu noul coronavirus,COVID
El tema más preocupante del año que entra,COVID
Covid -19 Vaccination Doesn't Raise Miscarriages Risk - Herald,COVID
"Ontario removes capacity limits for gyms, restaurants, casinos on Monday",COVID
"Coronavirus reopening plan: Restaurants, gyms and casinos in Ontario now allowed full capacity - CP24 Toronto's Breaking News",COVID
Finding your sleep ‘sweet spot’ can help your brain health,COVID
"Ontario removes capacity limits for gyms, restaurants, casinos",COVID
Goldman cree que el barril de crudo Brent podría rebasar su estimación de 90 dólares por barril,COVID
Număr URIAȘ de infectări în Rusia: S-au depășit toate așteptările! Este cea mai mare cifră de la debutul pandemiei,COVID
Buen Fin 2021: estas tiendas no tendrán promociones ni descuentos,COVID
Increase in number of people registering for Covid-19 vaccine - HSE,COVID
Covid POLL: Should Boris bring in Plan B now as cases spike?,COVID
"DKI Tertinggi Lagi, Ini Sebaran 460 Kasus Baru COVID-19 RI 25 Oktober",COVID
La tasa covid sube en Córdoba capital más de diez puntos durante un fin de semana sin ingresos ni fallecidos,COVID
Schools reopen in Karnataka for Classes 1 to 5: Teachers welcome kids back with sanitisers and smiles,COVID
"Covid, la Gran Bretagna trema: Johnson pensa al Green pass",COVID
Doç. Dr. Cafer Tanrıverdi: Covid-19 salgını döneminde çocuklarda göz kırma kusurlarında artış yaşandı,COVID
Nigeira Still Battling 'Circulating Vaccine Derived Polio Virus' Type 2 - TVC News Nigeria,COVID
‘Thank goodness hair and make-up are back!’ Emmerdale’s Samantha Giles recoils as she recalls Bernice Blackstock’s ‘disaster’ wig,COVID
"Coordonatorul anti-Covid Botoșani: Când am fost bolnav, mă chinuiam atât de mult încât mi-am rugat colegii să mă omoare",COVID
Russia reports record-high daily Covid-19 infections,COVID
"Covid, ministro: Gb pensa al vaccino obbligatorio per i sanitari",COVID
"Stiko-Chef kritisiert Bayern-Star: ""Kimmich ist kein Fachmann in Impf-Fragen""",COVID
"News brief: Sudan coup reports, COVID vaccines for kids, Charlottesville rally",COVID
Biden balances vaccinating Americans and donating vaccines globally,COVID
Neuroblastom: Dank 270.000 Euro Spenden: Krebskranker Junge nach Impfung auf dem Weg der Besserung,COVID
Neuroblastom: Dank 270.000 Euro Spenden: Krebskranker Junge nach Impfung auf dem Weg der Besserung,COVID
"У Києві за добу від COVID-19 померло 27 людей, захворіло понад 540",COVID
„Missverständnis“ - Impf-Experten widersprechen Bedenken von Kimmich,COVID
News von heute: Nach dem Tod einer 14-Jährigen in München: Tatverdächtiger gefasst,COVID
У Росії продовжують фіксувати зростання добової кількості випадків COVID-19. Встановлено новий антирекорд,COVID
"Terendah Sepanjang 2021, COVID-19 RI 25 Oktober Ada 460 Kasus",COVID
Impflücken: Zahl der Standardimpfungen bricht ein,COVID
Arunachal Pradesh Deputy CM Chowna Mein seeks teamwork on 'unsung heroes' project,COVID
SM neprognozē jaunus ierobežojumus aviācijas nozarē,COVID
What is Plan B for tackling Covid in the UK this winter?,COVID
"Covid:Bassetti,vaccino under 12 sicuro quanto e più di altri",COVID
"Impact of COVID-19 on Pharmaceuticals Market Size 2027 | To Hit USD 2,151.1 Billion, while exhibiting a CAGR of 7.0%.",COVID
Razer lance (enfin) son masque anti-covid ultime… et il est déjà en rupture de stock,COVID
Das Covid-Jahr 2020 hat keinen erkennbaren Einfluss auf die Treibhausgaskonzentrationen,COVID
Footy kingpin’s bizarre Covid claim,COVID
Icelandair veut plus de 737 MAX,COVID
"În plină criză sanitară, Polonia trimite o echipă medicală în România",COVID
Covid-19 salgını çocuklarda bu hastalığı artırdı,COVID
“Ipotesi seconda dose con vaccino a Rna messaggero per chi ha fatto quello di Johnson&Johnson”,COVID
"Tiefere Lebenserwartung, Rekord-Todesfälle – was Covid-19 in der Schweiz angerichtet hat",COVID
"Ed Sheeran positivo al Covid: ""Sto malissimo, pensate senza vaccino""",COVID
За день 37 тыс.: как в России развивается эпидемия COVID. Инфографика,COVID
Intesa Sanpaolo e Luiss Business School insieme per la formazione 2.0 delle imprese,COVID
"26 additional COVID-19 related deaths, 165 new cases reported across nine states, FCT",COVID
Mensaje de los sobrevivientes post pandemia a los políticos que no aprenden,COVID
"Ed Sheeran positivo al Covid: “Sto male, non posso esibirmi dal vivo”",COVID
32. Ankara Film Festivali biletleri yarın satışa çıkıyor,COVID
Tok Pa: DoSM’S big data analysis set to improve labour market efficiency,COVID
"India committed to supplying COVID-19 vaccines to other nations; exports to begin by year end, says official",COVID
"Ed Sheeran tests positive for coronavirus, singer says on Instagram - The Washington Post",COVID
Comune di Termoli intima lo sgombero alla Croce Rossa: sospesa distribuzione dei viveri,COVID
Ingen praktik för vaccinvägrare i Region Stockholm,COVID
Pandemic Strips $1BN From Australia’s Live Entertainment Sector: Report,COVID
В России седьмой день подряд зафиксировали более 1 тыс. смертей от COVID,COVID
"Simptome noi extrem de grave apărute printre pacienții cu COVID internați la Iași. ""Credem că poate fi o nouă tulpină""",COVID
Vaccinazioni anti-Covid consigliate per donne in gravidanza e che allattano,COVID
Milan Torino: ballottaggio tra Krunic e Daniel Maldini per la trequarti,COVID
"Covid, verso il richiamo per i vaccinati con monodose Johnson & Johnson",COVID
Biden Is Down To 3 Options In The Battle Against Covid-19,COVID
Όταν οι μάσκες είναι προαιρετικές και τα όπλα δεν απαγορεύονται,COVID
Neue Corona-Welle - Zehntausende im Norden Chinas erneut im Lockdown,COVID
"Alessandro Borghese: “Non trovo personale, oggi nessuno vuole più lavorare in un ristorante. I ragazzi non accettano che fare lo chef sia faticoso e sottopagato”",COVID
В Новгородской области COVID-19 диагностировали еще у 213 человек,COVID
"Pandemic not over with almost 50,000 COVID-19 related deaths weekly –WHO",COVID
Race to stamp out new Covid outbreak before Beijing Winter Olympics,COVID
"Cluster di Casacalenda, ricostruita la catena dei contatti. Lallitto: “Sono in isolamento”",COVID
В России зафиксирован рекордный прирост случаев коронавируса,COVID
В Тверской области побит очередной антирекорд по коронавирусу,COVID
Θεσσαλονίκη: Συνωστισμός χωρίς μάσκες και αποστάσεις στη λιτανεία των λειψάνων του Αγίου Δημητρίου,COVID
"Coronavirus, i vaccini sono consigliati in gravidanza e in allattamento",COVID
В России седьмой день подряд выявлено свыше 1000 смертей пациентов с COVID-19,COVID
Pájaro Carpintero,COVID
В Москве за сутки госпитализировали 1335 человек с COVID-19,COVID
Descubren un método que bloquea la infección del coronavirus,COVID
Protesters show support for Irving's vaccine stance ahead of Nets game,COVID
В России за сутки от COVID-19 умерли 1069 человек,COVID
В России за сутки выписали 20 690 человек после COVID-19,COVID
NHS nurse works 50 hours a week to pay for her daughter’s pageant hobby,COVID
Путин поручил поддержать регионы со сложной эпидемиологической ситуацией,COVID
"COVID-19 vaccine update: Booster vs Third dose, what’s the difference?",COVID
В России за сутки впервые выявили более 37 тыс. заболевших COVID-19,COVID
В России зафиксировали новый максимум случаев COVID-19,COVID
Наибольшее число новых случаев COVID-19 выявили в Москве,COVID
Оперштаб назвал регионы с наименьшими темпами прироста случаев COVID-19,COVID
Ученые опубликовали фотографии дельта-штамма Covid-19,COVID
В России впервые выявили 37 930 новых случаев COVID-19,COVID
"В Роспотребнадзоре объяснили, чего нельзя делать перед ПЦР-тестом",COVID
"Covid oggi Toscana, 211 contagi: bollettino 25 ottobre",COVID
Thomas Müller hat Verständnis für seinen ungeimpften Freund Josuha Kimmich: «Das ist eine ethische und moralische Diskussion»,COVID
Koronawirus w Polsce. Nowe dane o zakażeniach ,COVID
Кандидатстването за помощ за родители на деца в онлайн обучение става по облекчен ред,COVID
